IS_10	MISS_10	IS_20	MISS_20	IS_30	MISS_30	IS_40	MISS_40	IS_50	MISS_50	IS_60	MISS_60	IS_70	MISS_70	IS_80	MISS_80	IS_90	MISS_90	IS_100	MISS_100
 28	  2	 35	  6	 43	 11	 55	 14	 65	 17	 68	 24	 74	 29	 78	 36	 85	 41	 88	 49
 31	  3	 39	  8	 51	 10	 53	 18	 62	 22	 67	 28	 72	 34	 75	 41	 79	 47	 82	 54
 25	  1	 37	  4	 46	  8	 53	 12	 62	 17	 67	 22	 70	 29	 74	 36	 87	 38	 91	 45
 31	  0	 39	  2	 44	  7	 55	 11	 61	 18	 61	 28	 63	 37	 66	 44	 72	 49	 78	 54
 20	  2	 30	  6	 36	 10	 44	 14	 47	 21	 51	 28	 53	 36	 58	 42	 61	 49	 65	 56
 24	  2	 34	  7	 40	 12	 45	 18	 48	 25	 52	 31	 54	 39	 61	 42	 64	 49	 67	 56
 23	  0	 31	  4	 47	  7	 61	  8	 65	 14	 75	 17	 81	 22	 87	 28	 90	 35	 93	 42
 30	  1	 38	  6	 49	  9	 55	 14	 63	 17	 65	 25	 74	 29	 76	 37	 80	 44	 84	 51
 33	  2	 44	  6	 57	  8	 71	  9	 81	 12	 84	 19	 88	 25	 93	 30	 96	 37	 98	 45
 36	  2	 43	  8	 47	 16	 56	 22	 61	 28	 63	 36	 67	 43	 71	 49	 74	 56	 80	 60
 28	  0	 41	  3	 50	  8	 57	 14	 66	 18	 71	 25	 79	 30	 85	 35	 89	 42	 93	 49
 21	  2	 32	  5	 36	 12	 39	 19	 43	 26	 50	 32	 54	 39	 59	 45	 63	 51	 70	 58
 36	  0	 44	  3	 50	 10	 59	 14	 65	 20	 74	 25	 77	 33	 79	 41	 84	 46	 88	 53
 29	  2	 46	  5	 51	 12	 57	 17	 63	 22	 68	 29	 75	 33	 78	 42	 84	 47	 88	 53
 28	  1	 42	  2	 56	  6	 63	 12	 72	 16	 79	 21	 83	 28	 90	 31	 93	 39	 95	 48
 32	  0	 44	  3	 52	  7	 60	 10	 62	 19	 71	 23	 77	 27	 81	 33	 85	 39	 88	 46
 28	  1	 36	  4	 44	  8	 54	 12	 64	 16	 73	 21	 77	 28	 82	 33	 89	 37	 92	 44
 27	  1	 38	  4	 48	  7	 52	 14	 59	 18	 62	 25	 72	 29	 74	 37	 78	 43	 82	 49
 36	  0	 48	  2	 53	  7	 59	 13	 71	 16	 77	 22	 82	 27	 85	 34	 89	 40	 94	 45
 22	  1	 31	  6	 40	  9	 49	 14	 54	 20	 56	 28	 64	 34	 68	 41	 69	 50	 76	 54
 22	  0	 31	  4	 39	  7	 45	 11	 47	 19	 51	 26	 56	 31	 57	 40	 60	 47	 65	 53
 36	  0	 45	  5	 51	 11	 59	 15	 66	 20	 69	 27	 69	 37	 76	 42	 81	 48	 86	 54
 33	  2	 41	  7	 53	 11	 60	 15	 65	 20	 70	 26	 71	 35	 78	 41	 81	 49	 87	 53
 27	  2	 33	  8	 43	 13	 46	 20	 51	 26	 60	 30	 68	 33	 72	 39	 76	 47	 79	 55
 18	  1	 29	  5	 38	  9	 41	 16	 51	 18	 58	 22	 64	 27	 69	 33	 72	 40	 80	 45
 26	  0	 39	  2	 45	  8	 55	 10	 61	 14	 70	 18	 76	 24	 80	 30	 84	 37	 87	 44
 22	  1	 28	  6	 31	 13	 36	 20	 41	 26	 51	 29	 59	 33	 63	 41	 66	 48	 68	 56
 21	  4	 34	  7	 42	 10	 48	 15	 55	 20	 62	 25	 66	 32	 72	 37	 74	 45	 80	 50
 22	  3	 31	  7	 41	 11	 53	 15	 55	 23	 60	 29	 62	 37	 65	 45	 70	 50	 74	 56
 27	  1	 42	  3	 52	  6	 65	  9	 68	 16	 70	 24	 76	 28	 82	 33	 89	 38	 92	 45
 22	  2	 32	  5	 36	 11	 39	 18	 41	 27	 47	 32	 52	 38	 54	 46	 55	 55	 59	 62
 34	  0	 48	  1	 57	  6	 63	 11	 67	 17	 71	 23	 75	 30	 77	 38	 81	 44	 85	 50
 37	  2	 44	  6	 50	 10	 62	 14	 67	 19	 71	 25	 72	 34	 77	 39	 78	 48	 83	 54
 27	  3	 34	  7	 42	 11	 49	 16	 53	 24	 67	 28	 72	 33	 77	 38	 79	 46	 81	 54
 22	  3	 36	  6	 49	  9	 55	 14	 62	 20	 71	 23	 78	 28	 84	 33	 88	 41	 92	 47
 22	  2	 37	  3	 44	  6	 50	 12	 56	 16	 62	 21	 66	 27	 73	 32	 76	 39	 82	 43
 36	  0	 43	  6	 46	 13	 53	 18	 58	 23	 62	 30	 71	 33	 78	 39	 81	 46	 82	 55
 37	  0	 48	  3	 57	  6	 60	 13	 66	 19	 74	 24	 76	 33	 79	 40	 84	 46	 86	 55
 17	  1	 31	  3	 38	  7	 44	 13	 49	 19	 51	 27	 56	 33	 59	 41	 65	 45	 66	 54
 28	  1	 36	  6	 43	 11	 56	 13	 61	 19	 67	 26	 71	 32	 77	 37	 80	 44	 85	 50
 28	  2	 38	  8	 46	 13	 54	 17	 61	 23	 69	 27	 73	 35	 76	 42	 78	 50	 81	 58
 31	  1	 42	  4	 50	  9	 54	 15	 62	 20	 67	 26	 70	 33	 73	 41	 78	 46	 80	 54
 28	  0	 40	  1	 46	  7	 52	 12	 57	 18	 63	 24	 68	 30	 75	 36	 80	 42	 81	 51
 31	  0	 42	  4	 49	  9	 57	 13	 60	 20	 66	 25	 71	 30	 74	 37	 77	 44	 82	 49
 39	  1	 54	  2	 60	  8	 70	 12	 75	 18	 80	 24	 88	 29	 94	 34	 98	 41	105	 44
 21	  2	 29	  7	 37	 12	 45	 16	 50	 21	 61	 25	 65	 31	 71	 37	 78	 40	 83	 47
 29	  1	 41	  4	 49	  8	 56	 12	 61	 18	 65	 24	 70	 30	 76	 36	 84	 41	 87	 48
 30	  0	 41	  4	 48	  9	 50	 17	 56	 22	 61	 28	 65	 36	 65	 46	 70	 53	 77	 58
 22	  2	 29	  8	 34	 14	 44	 17	 51	 22	 59	 25	 67	 29	 72	 36	 73	 45	 79	 50
 35	  1	 45	  5	 55	  7	 60	 12	 67	 18	 72	 24	 76	 31	 80	 39	 85	 46	 88	 53
 30	  2	 43	  3	 52	  8	 63	 10	 65	 18	 74	 23	 76	 31	 80	 37	 82	 45	 86	 52
 25	  1	 36	  5	 43	  9	 46	 17	 54	 21	 60	 27	 62	 35	 67	 40	 70	 47	 73	 54
 29	  1	 33	  8	 40	 12	 58	 14	 64	 18	 66	 26	 71	 33	 73	 41	 78	 46	 83	 52
 31	  1	 43	  3	 58	  6	 62	 12	 63	 21	 72	 23	 75	 31	 80	 38	 85	 44	 89	 50
 30	  2	 43	  4	 53	  7	 61	 10	 67	 15	 71	 21	 77	 27	 80	 34	 85	 40	 89	 47
 23	  0	 30	  5	 40	  7	 47	 12	 52	 17	 59	 23	 64	 29	 67	 36	 71	 43	 75	 50
 24	  2	 37	  3	 44	  8	 48	 14	 53	 19	 64	 24	 67	 31	 70	 38	 73	 45	 79	 51
 30	  0	 42	  3	 48	  8	 53	 13	 61	 17	 64	 24	 69	 32	 71	 40	 76	 46	 78	 54
 29	  0	 44	  1	 58	  4	 65	  8	 68	 16	 71	 23	 80	 27	 82	 35	 85	 42	 86	 51
 24	  2	 40	  3	 51	  7	 59	 11	 66	 15	 68	 23	 72	 29	 75	 36	 80	 42	 82	 50
 37	  0	 46	  5	 59	  8	 65	 14	 73	 18	 77	 24	 80	 31	 85	 37	 87	 46	 91	 53
 31	  1	 40	  6	 48	  9	 51	 16	 54	 23	 60	 29	 66	 33	 69	 41	 72	 49	 77	 56
 24	  2	 30	  7	 37	 13	 46	 17	 51	 22	 54	 30	 59	 36	 63	 44	 68	 51	 71	 58
 34	  0	 45	  3	 55	  6	 63	  9	 69	 15	 72	 22	 78	 26	 85	 30	 89	 37	 93	 43
 26	  3	 40	  5	 48	 11	 54	 18	 60	 23	 70	 27	 77	 32	 82	 37	 87	 42	 91	 50
 34	  0	 50	  1	 54	  7	 60	 13	 67	 18	 74	 22	 77	 30	 83	 35	 84	 44	 86	 53
 27	  1	 39	  2	 49	  4	 59	  7	 67	 11	 70	 18	 70	 28	 74	 34	 80	 40	 84	 47
 29	  1	 43	  4	 51	  9	 64	 11	 66	 19	 71	 25	 71	 35	 77	 40	 80	 47	 85	 52
 26	  0	 40	  2	 46	  7	 50	 13	 54	 20	 56	 28	 60	 34	 62	 42	 64	 51	 67	 58
 37	  1	 47	  4	 60	  7	 64	 14	 70	 20	 73	 27	 78	 34	 81	 41	 87	 47	 90	 54
 28	  0	 33	  7	 43	 11	 46	 18	 54	 22	 58	 29	 63	 35	 66	 43	 66	 53	 67	 62
 20	  1	 25	  6	 38	  8	 45	 12	 47	 20	 52	 25	 56	 32	 65	 36	 70	 41	 73	 48
 32	  0	 46	  0	 59	  2	 65	  8	 70	 14	 77	 19	 79	 27	 84	 33	 89	 38	 94	 44
 36	  0	 43	  5	 52	  9	 58	 14	 60	 22	 62	 30	 69	 35	 71	 43	 76	 49	 79	 57
 23	  0	 37	  2	 42	  8	 46	 15	 52	 21	 58	 26	 65	 29	 69	 36	 71	 44	 77	 50
 27	  2	 39	  5	 48	  9	 54	 15	 59	 21	 64	 26	 69	 32	 73	 38	 76	 46	 81	 53
 25	  0	 39	  3	 48	  8	 52	 15	 56	 22	 60	 28	 70	 30	 75	 36	 77	 44	 81	 50
 31	  2	 37	  7	 45	 10	 48	 17	 56	 21	 60	 28	 63	 35	 66	 43	 69	 50	 69	 60
 29	  1	 40	  5	 46	 11	 56	 16	 61	 24	 65	 30	 69	 37	 72	 44	 76	 50	 79	 57
 27	  1	 40	  4	 50	  7	 51	 16	 60	 18	 66	 24	 75	 26	 81	 32	 81	 42	 84	 49
 22	  1	 31	  4	 37	 10	 42	 17	 50	 20	 55	 26	 58	 34	 62	 40	 67	 45	 70	 52
 27	  1	 34	  5	 46	  8	 52	 13	 60	 17	 68	 21	 72	 28	 76	 34	 85	 37	 86	 46
 25	  2	 42	  3	 46	  9	 51	 15	 62	 20	 69	 25	 73	 31	 75	 39	 81	 46	 84	 53
 22	  2	 36	  5	 42	 11	 48	 15	 54	 21	 59	 26	 67	 33	 70	 40	 72	 48	 73	 57
 23	  2	 30	  7	 43	 12	 46	 19	 50	 25	 61	 28	 66	 34	 70	 40	 75	 45	 77	 54
 34	  1	 44	  4	 49	  9	 54	 15	 60	 21	 68	 24	 73	 29	 76	 37	 77	 46	 80	 53
 30	  0	 39	  2	 46	  8	 51	 13	 57	 18	 58	 27	 64	 34	 71	 40	 75	 47	 77	 55
 28	  0	 36	  5	 46	  8	 58	 11	 66	 16	 69	 23	 76	 28	 79	 36	 84	 42	 85	 51
 29	  2	 40	  6	 45	 13	 49	 19	 56	 22	 59	 30	 60	 39	 61	 48	 66	 53	 73	 57
 17	  1	 33	  1	 46	  5	 54	  9	 60	 15	 65	 21	 71	 26	 77	 32	 81	 38	 86	 44
 24	  2	 36	  6	 42	 11	 51	 14	 58	 18	 66	 22	 71	 29	 74	 36	 76	 44	 82	 50
 25	  1	 42	  1	 48	  7	 58	 11	 64	 17	 69	 22	 74	 27	 78	 34	 78	 44	 81	 51
 17	  1	 28	  6	 34	 11	 46	 14	 54	 19	 60	 25	 65	 30	 67	 38	 73	 43	 76	 50
 33	  0	 41	  5	 47	 10	 53	 16	 59	 21	 64	 27	 66	 35	 72	 41	 76	 48	 79	 55
 28	  1	 34	  6	 44	  8	 50	 13	 57	 17	 65	 21	 67	 29	 68	 38	 73	 44	 76	 51
 21	  1	 28	  5	 36	 10	 46	 14	 53	 17	 59	 21	 60	 30	 68	 35	 70	 43	 71	 52
 24	  2	 39	  4	 43	 11	 47	 17	 55	 22	 57	 30	 61	 36	 63	 44	 66	 51	 68	 60
 33	  1	 45	  3	 50	  9	 57	 13	 65	 17	 68	 25	 74	 29	 78	 36	 79	 45	 82	 52
 33	  0	 43	  2	 49	  8	 53	 16	 53	 26	 58	 32	 63	 39	 73	 41	 76	 49	 79	 57
 25	  3	 33	  7	 43	 11	 48	 16	 51	 23	 56	 29	 61	 35	 65	 42	 69	 48	 76	 53
 18	  0	 24	  6	 35	  9	 46	 10	 53	 14	 55	 22	 61	 27	 65	 33	 70	 38	 73	 46
 23	  2	 36	  5	 44	  9	 51	 13	 56	 19	 63	 25	 65	 34	 69	 40	 73	 47	 79	 53
 32	  2	 46	  3	 53	  8	 59	 13	 66	 19	 78	 22	 88	 24	 91	 31	 95	 37	 96	 46
 17	  1	 34	  2	 41	  5	 47	 10	 56	 14	 60	 22	 68	 27	 76	 32	 83	 36	 86	 43
 34	  1	 46	  5	 55	  8	 62	 13	 70	 17	 75	 23	 77	 31	 81	 38	 85	 44	 88	 51
 34	  0	 51	  1	 64	  4	 68	 10	 74	 14	 76	 22	 80	 29	 84	 35	 91	 38	 93	 46
 23	  1	 38	  3	 42	 10	 47	 16	 49	 24	 58	 30	 65	 34	 66	 43	 73	 49	 81	 53
 29	  1	 38	  4	 49	  6	 54	 12	 60	 16	 66	 21	 69	 28	 76	 33	 81	 38	 83	 46
 34	  2	 46	  5	 55	  9	 58	 16	 64	 20	 77	 22	 82	 28	 85	 35	 88	 43	 93	 50
 22	  1	 37	  4	 43	  9	 51	 13	 59	 17	 64	 22	 69	 27	 74	 34	 77	 42	 79	 50
 21	  2	 29	  7	 36	 12	 39	 20	 46	 24	 51	 30	 57	 36	 58	 45	 61	 53	 66	 60
 28	  0	 36	  4	 46	  6	 47	 15	 53	 21	 61	 26	 63	 34	 67	 40	 70	 47	 72	 55
 33	  1	 43	  5	 46	 13	 55	 19	 62	 24	 63	 33	 74	 37	 82	 42	 84	 50	 86	 58
 26	  1	 36	  5	 43	  9	 48	 16	 53	 22	 56	 30	 61	 37	 68	 42	 70	 51	 73	 59
 30	  0	 38	  5	 53	  7	 60	 11	 63	 18	 66	 25	 73	 30	 78	 35	 82	 42	 86	 49
 28	  1	 35	  5	 45	  9	 50	 14	 56	 20	 61	 26	 64	 34	 69	 39	 74	 45	 79	 50
 27	  1	 37	  4	 46	  6	 54	 10	 58	 17	 64	 22	 71	 27	 72	 36	 75	 43	 82	 47
 31	  1	 46	  3	 54	  6	 61	 11	 67	 17	 68	 26	 72	 33	 80	 39	 85	 44	 90	 49
 27	  1	 39	  4	 48	  9	 51	 16	 56	 21	 61	 27	 67	 33	 70	 40	 75	 46	 80	 53
 33	  0	 48	  0	 55	  5	 67	  8	 72	 15	 75	 22	 79	 28	 87	 32	 90	 39	 93	 46
 29	  0	 41	  2	 51	  4	 63	  7	 70	 11	 73	 19	 79	 24	 82	 31	 83	 40	 85	 48
 22	  3	 34	  6	 40	 11	 46	 17	 51	 22	 58	 27	 66	 32	 69	 39	 74	 45	 80	 51
 26	  0	 35	  4	 43	  9	 47	 17	 52	 22	 57	 27	 64	 31	 65	 40	 69	 46	 74	 51
 33	  2	 38	  9	 41	 16	 49	 19	 54	 26	 61	 31	 62	 40	 66	 46	 70	 52	 71	 61
 20	  1	 32	  4	 36	 10	 44	 13	 53	 15	 58	 21	 61	 28	 66	 35	 70	 42	 73	 49
 32	  1	 44	  5	 52	 11	 59	 16	 64	 22	 70	 27	 77	 32	 88	 34	 91	 42	 97	 47
 21	  1	 31	  5	 36	 11	 46	 14	 55	 19	 58	 26	 62	 32	 68	 37	 72	 44	 77	 51
 22	  2	 36	  5	 46	  9	 53	 15	 58	 22	 61	 29	 63	 38	 69	 44	 74	 51	 77	 59
 17	  1	 34	  1	 46	  5	 58	  8	 64	 13	 67	 21	 73	 25	 74	 34	 80	 40	 83	 47
 30	  0	 33	  7	 39	 13	 48	 16	 52	 23	 58	 29	 62	 36	 68	 40	 71	 47	 73	 55
 23	  2	 35	  6	 40	 12	 50	 15	 56	 21	 60	 28	 61	 37	 66	 43	 67	 52	 69	 60
 28	  1	 41	  3	 47	  8	 52	 13	 60	 19	 64	 25	 68	 31	 73	 36	 79	 41	 84	 47
 27	  0	 36	  4	 46	  7	 55	 10	 68	 11	 72	 19	 78	 24	 83	 29	 87	 36	 90	 43
 22	  2	 34	  5	 40	 12	 49	 14	 57	 17	 67	 20	 71	 27	 75	 34	 78	 41	 83	 46
 29	  4	 36	  9	 51	 11	 55	 18	 58	 25	 64	 30	 68	 37	 74	 42	 77	 50	 83	 55
 22	  1	 32	  4	 46	  5	 50	 11	 56	 17	 61	 22	 67	 28	 70	 35	 71	 44	 76	 50
 21	  4	 35	  8	 42	 13	 47	 19	 53	 24	 58	 30	 65	 35	 68	 43	 71	 50	 79	 55
 24	  2	 32	  9	 42	 14	 47	 20	 55	 23	 63	 28	 69	 32	 72	 39	 76	 45	 81	 51
 38	  0	 49	  4	 58	  9	 64	 15	 69	 22	 73	 28	 79	 33	 83	 39	 87	 45	 91	 52
 24	  1	 34	  3	 38	  9	 41	 16	 44	 23	 49	 29	 51	 37	 57	 43	 68	 47	 70	 55
 22	  0	 33	  2	 41	  7	 44	 15	 47	 22	 55	 26	 62	 30	 64	 38	 67	 45	 70	 52
 21	  3	 30	  6	 38	  9	 48	 11	 55	 16	 58	 24	 65	 29	 69	 35	 70	 44	 73	 52
 30	  2	 48	  3	 57	  7	 60	 14	 64	 21	 69	 26	 72	 33	 74	 41	 77	 48	 82	 54
 34	  1	 49	  3	 55	 10	 62	 15	 66	 22	 73	 28	 75	 36	 79	 43	 82	 50	 87	 55
 31	  1	 47	  2	 49	 10	 57	 14	 60	 21	 64	 27	 66	 35	 68	 43	 71	 50	 73	 58
 24	  1	 36	  4	 52	  6	 60	  9	 70	 12	 77	 18	 80	 25	 84	 32	 88	 38	 91	 45
 32	  0	 41	  4	 45	 11	 51	 16	 61	 19	 65	 26	 70	 32	 76	 37	 79	 45	 80	 54
 19	  2	 31	  4	 41	  8	 47	 14	 50	 21	 56	 28	 60	 35	 62	 43	 66	 49	 66	 59
 25	  0	 37	  3	 41	 11	 46	 17	 53	 21	 57	 28	 66	 32	 74	 36	 82	 40	 86	 46
 25	  1	 38	  5	 44	 10	 54	 14	 60	 19	 63	 26	 73	 31	 76	 38	 76	 48	 80	 55
 23	  1	 30	  5	 41	  8	 48	 15	 53	 21	 65	 25	 68	 33	 69	 42	 72	 49	 78	 55
 27	  1	 38	  4	 48	  8	 54	 14	 60	 20	 62	 28	 66	 35	 73	 40	 78	 45	 84	 51
 26	  0	 33	  5	 44	  8	 46	 16	 58	 17	 63	 23	 67	 30	 69	 38	 73	 45	 79	 51
 22	  1	 39	  2	 49	  6	 53	 13	 56	 22	 61	 28	 69	 32	 76	 36	 81	 41	 89	 46
 27	  2	 47	  2	 51	  9	 54	 16	 58	 23	 62	 30	 67	 35	 71	 43	 73	 51	 77	 59
 39	  1	 57	  3	 62	  9	 72	 11	 79	 16	 82	 24	 85	 31	 92	 38	102	 43	105	 50
 19	  3	 35	  6	 43	 12	 51	 18	 59	 22	 63	 29	 68	 35	 70	 44	 74	 50	 78	 56
 33	  0	 47	  2	 53	  7	 61	 11	 66	 16	 70	 23	 71	 32	 73	 40	 75	 48	 79	 56
 21	  1	 33	  6	 43	  8	 52	 11	 58	 17	 60	 25	 63	 32	 64	 41	 67	 49	 72	 56
 28	  0	 41	  3	 46	  8	 53	 12	 57	 18	 63	 23	 70	 29	 71	 38	 77	 43	 79	 51
 33	  1	 37	  7	 48	  9	 58	 12	 64	 18	 67	 25	 70	 33	 71	 42	 78	 47	 79	 56
 28	  1	 43	  2	 50	  7	 56	 12	 60	 19	 63	 27	 67	 33	 67	 43	 70	 50	 74	 57
 21	  3	 27	  8	 38	 11	 43	 16	 49	 20	 52	 28	 59	 33	 61	 42	 62	 51	 72	 55
 35	  0	 51	  2	 62	  6	 67	 13	 70	 20	 73	 27	 77	 33	 81	 39	 87	 45	 92	 51
 27	  0	 42	  2	 52	  7	 56	 14	 61	 20	 68	 24	 75	 29	 77	 37	 84	 41	 88	 47
 21	  1	 32	  4	 37	 11	 46	 15	 49	 22	 54	 28	 59	 34	 61	 43	 65	 50	 66	 59
 18	  3	 27	  6	 37	  9	 44	 12	 51	 16	 55	 23	 61	 28	 63	 36	 68	 41	 71	 48
 35	  0	 46	  3	 53	  8	 60	 13	 63	 20	 65	 28	 67	 36	 73	 41	 75	 49	 81	 54
 29	  1	 41	  4	 51	  7	 58	 13	 64	 20	 70	 24	 74	 30	 79	 36	 85	 42	 90	 47
 27	  2	 37	  4	 46	  7	 51	 13	 55	 19	 63	 23	 68	 29	 71	 36	 76	 42	 79	 49
 27	  3	 32	  8	 42	 11	 45	 18	 49	 25	 57	 29	 61	 36	 64	 43	 69	 49	 75	 55
 27	  1	 37	  5	 48	  9	 54	 14	 60	 19	 64	 26	 70	 32	 72	 40	 76	 47	 82	 53
 26	  1	 34	  5	 42	 10	 46	 16	 52	 20	 56	 27	 58	 36	 60	 44	 69	 47	 75	 53
 39	  1	 47	  6	 52	 12	 59	 18	 70	 20	 80	 24	 86	 30	 87	 39	 87	 49	 92	 54
 20	  4	 31	  7	 40	 11	 50	 14	 54	 20	 55	 29	 61	 34	 68	 39	 72	 46	 78	 51
 30	  0	 38	  5	 45	 10	 50	 16	 55	 21	 58	 28	 67	 32	 73	 37	 79	 41	 81	 49
 27	  0	 39	  1	 47	  6	 52	 12	 57	 18	 60	 25	 66	 30	 72	 35	 73	 44	 77	 50
 36	  1	 51	  3	 64	  5	 67	 12	 72	 17	 77	 23	 81	 29	 83	 37	 86	 44	 89	 51
 21	  2	 31	  8	 37	 14	 46	 19	 49	 26	 54	 32	 60	 38	 64	 45	 68	 52	 72	 59
 33	  1	 49	  4	 58	  9	 68	 12	 70	 20	 76	 24	 79	 31	 80	 40	 82	 48	 86	 54
 31	  2	 47	  4	 55	  8	 66	 11	 68	 19	 74	 25	 77	 32	 81	 38	 84	 45	 87	 52
 34	  0	 50	  1	 66	  2	 75	  5	 84	  7	 93	 11	 98	 18	104	 23	110	 27	117	 32
 26	  0	 37	  2	 43	  7	 58	  8	 64	 13	 69	 18	 76	 23	 79	 30	 84	 36	 89	 42
 25	  1	 32	  7	 47	 11	 53	 16	 59	 21	 60	 30	 68	 34	 71	 41	 74	 48	 76	 56
 33	  0	 46	  2	 50	  8	 55	 14	 62	 18	 70	 23	 77	 28	 78	 37	 82	 44	 83	 53
 26	  2	 37	  5	 46	  8	 53	 14	 61	 19	 64	 26	 69	 31	 74	 37	 76	 45	 79	 52
 29	  0	 40	  3	 44	  9	 50	 15	 56	 20	 63	 24	 67	 31	 68	 40	 69	 49	 74	 57
 33	  1	 44	  4	 51	 10	 56	 16	 64	 22	 70	 28	 73	 36	 76	 44	 80	 50	 81	 59
 28	  2	 41	  5	 48	  9	 55	 15	 63	 19	 67	 27	 70	 34	 74	 40	 78	 47	 78	 57
 25	  2	 34	  7	 49	  9	 57	 15	 67	 18	 72	 24	 79	 28	 82	 35	 84	 43	 84	 53
 27	  1	 43	  3	 54	  7	 63	 11	 73	 15	 78	 20	 79	 29	 84	 35	 86	 43	 90	 49
 26	  1	 38	  4	 49	  7	 57	 11	 63	 15	 66	 23	 69	 30	 70	 39	 74	 45	 75	 54
 25	  1	 38	  3	 47	  7	 53	 13	 57	 19	 58	 28	 64	 33	 68	 39	 69	 48	 76	 53
 19	  1	 30	  4	 36	  9	 43	 13	 47	 20	 56	 23	 60	 30	 66	 35	 67	 44	 70	 51
 22	  3	 30	  8	 38	 11	 45	 16	 53	 20	 58	 26	 65	 31	 72	 36	 75	 43	 77	 51
 20	  1	 33	  4	 43	  7	 47	 14	 54	 20	 59	 25	 60	 34	 66	 39	 68	 47	 69	 56
 23	  2	 33	  6	 44	  8	 51	 14	 55	 20	 61	 24	 74	 29	 76	 37	 80	 43	 84	 50
 30	  1	 44	  3	 51	  8	 59	 12	 64	 18	 73	 21	 76	 28	 79	 35	 84	 42	 90	 46
 33	  0	 42	  4	 50	  9	 58	 14	 62	 20	 68	 25	 71	 32	 72	 41	 78	 46	 82	 53
 29	  1	 35	  7	 48	 10	 50	 18	 54	 25	 56	 33	 63	 38	 66	 45	 69	 53	 70	 62
 30	  1	 42	  4	 50	  8	 57	 13	 66	 19	 69	 26	 77	 30	 78	 39	 81	 46	 83	 54
 25	  2	 44	  3	 49	  9	 51	 17	 57	 22	 62	 27	 67	 33	 71	 39	 77	 44	 82	 50
 25	  0	 35	  2	 44	  6	 54	 11	 61	 15	 69	 20	 75	 24	 77	 32	 81	 39	 83	 47
 26	  0	 42	  1	 49	  7	 52	 14	 68	 17	 73	 23	 78	 30	 81	 37	 86	 43	 88	 51
 31	  0	 43	  4	 53	  7	 62	 11	 72	 14	 72	 24	 76	 31	 86	 34	 91	 40	 96	 45
 25	  1	 42	  2	 50	  8	 58	 11	 67	 16	 72	 21	 78	 26	 82	 32	 84	 40	 87	 47
 30	  0	 39	  3	 50	  6	 60	 10	 68	 13	 75	 18	 81	 22	 84	 29	 88	 36	 91	 43
 25	  1	 31	  8	 45	  9	 47	 17	 55	 22	 58	 29	 65	 33	 72	 37	 75	 44	 76	 53
 24	  2	 37	  5	 45	  7	 55	 11	 61	 17	 66	 24	 70	 31	 76	 36	 78	 44	 80	 52
 40	  0	 54	  2	 62	  5	 72	  7	 78	 12	 85	 17	 87	 25	 92	 30	 97	 36	 99	 44
 29	  2	 40	  5	 42	 13	 48	 19	 55	 24	 63	 28	 73	 32	 74	 41	 78	 47	 82	 53
 17	  2	 31	  4	 40	 10	 47	 16	 57	 18	 66	 22	 70	 29	 75	 35	 76	 44	 80	 50
 31	  0	 40	  4	 47	  8	 50	 15	 57	 20	 66	 23	 72	 28	 81	 31	 83	 39	 87	 46
 32	  1	 43	  4	 52	  6	 62	  9	 73	 12	 78	 17	 82	 23	 87	 29	 88	 38	 91	 45
 21	  2	 32	  4	 39	  9	 45	 13	 53	 17	 61	 21	 68	 25	 71	 33	 76	 39	 81	 45
 22	  2	 33	  7	 38	 13	 47	 17	 52	 22	 54	 30	 58	 36	 61	 43	 66	 49	 68	 58
 22	  2	 34	  4	 40	  8	 48	 12	 52	 18	 58	 23	 66	 27	 69	 34	 71	 42	 75	 48
 27	  1	 44	  4	 51	  8	 59	 11	 64	 16	 68	 23	 79	 27	 85	 33	 88	 40	 90	 48
 27	  0	 41	  1	 49	  6	 53	 13	 57	 19	 66	 23	 74	 26	 77	 33	 80	 40	 83	 47
 24	  2	 33	  7	 37	 14	 46	 17	 52	 22	 55	 29	 60	 35	 66	 41	 66	 51	 71	 58
 29	  0	 42	  3	 48	  8	 48	 18	 53	 23	 57	 30	 63	 36	 66	 44	 70	 51	 71	 60
 30	  0	 37	  5	 47	  8	 52	 14	 58	 21	 63	 28	 68	 33	 70	 42	 75	 47	 77	 55
 28	  0	 43	  3	 49	  8	 54	 14	 61	 19	 63	 27	 64	 36	 70	 40	 71	 49	 75	 56
 20	  2	 35	  5	 44	  9	 52	 12	 57	 18	 61	 25	 66	 32	 71	 38	 79	 40	 81	 48
 24	  2	 42	  3	 48	  8	 55	 12	 66	 16	 73	 21	 75	 29	 81	 34	 82	 43	 87	 48
 28	  1	 43	  4	 51	 10	 60	 14	 67	 20	 74	 23	 76	 31	 77	 40	 85	 45	 91	 50
 34	  1	 48	  2	 60	  6	 66	 10	 69	 17	 69	 27	 76	 31	 79	 38	 84	 45	 86	 53
 24	  3	 35	  5	 41	 11	 49	 14	 56	 19	 63	 24	 67	 30	 70	 38	 77	 43	 80	 51
 22	  1	 27	  6	 35	 10	 42	 13	 46	 19	 50	 26	 52	 34	 55	 41	 58	 48	 64	 54
 32	  1	 45	  3	 50	  8	 58	 11	 68	 14	 74	 19	 79	 25	 84	 32	 88	 38	 94	 45
 20	  3	 27	  8	 40	 11	 52	 14	 54	 22	 57	 29	 62	 35	 67	 40	 71	 46	 72	 55
